nombre;estacion;evento;tiempo;max;min;promedio;stdev;latitud;longitud;fecha;hora
escenario2/data/VT/2018-05-21-0339-04S.LC10__001_00_01;LC10;VT;16;-213;-267;-240.955;5.070919542;-23.371784;-67.734025;2018-05-21;033904
escenario2/data/VT/2018-05-21-0537-10S.LC10__001_00_01;LC10;VT;20;-206;-286;-243.71275;7.669435275;-23.371784;-67.734025;2018-05-21;053710
escenario2/data/VT/2018-05-21-0624-20S.LC10__001_00_01;LC10;VT;40;-214;-269;-242.741;4.099990122;-23.371784;-67.734025;2018-05-21;062420
escenario2/data/VT/2018-05-21-0926-05S.LC10__001_00_01;LC10;VT;15;15;-512;-241.1983333;38.89044866;-23.371784;-67.734025;2018-05-21;092605
escenario2/data/VT/2018-05-21-0926-30S.LC10__001_00_01;LC10;VT;40;115;-587;-241.21775;64.30045945;-23.371784;-67.734025;2018-05-21;092630
escenario2/data/VT/2018-05-21-0951-05S.LC07__001_00_01;LC07;VT;20;-152;-357;-255.4125;17.63340137;-23.377927;-67.720104;2018-05-21;095105
escenario2/data/VT/2018-05-21-1119-40S.LC07__001_00_01;LC07;VT;20;-182;-339;-260.56725;10.88781325;-23.377927;-67.720104;2018-05-21;111940
escenario2/data/VT/2018-05-21-1703-20S.LC10__001_00_01;LC10;VT;25;92;-52;17.428;9.055673139;-23.371784;-67.734025;2018-05-21;170320
escenario2/data/VT/2018-05-21-1747-50S.LC10__001_00_01;LC10;VT;20;136;-95;17.72925;15.25748814;-23.371784;-67.734025;2018-05-21;174750
escenario2/data/VT/2018-05-21-2203-50S.LC10__001_00_01;LC10;VT;15;-127;-210;-178.727;6.75764784;-23.371784;-67.734025;2018-05-21;220350
escenario2/data/VT/2018-05-21-2305-00S.LC10__001_00_01;LC10;VT;15;-163;-250;-205.3946667;7.54503622;-23.371784;-67.734025;2018-05-21;230500
escenario2/data/VT/2018-05-22-0016-50S.LC10__001_00_01;LC10;VT;30;-146;-286;-219.223;12.60011657;-23.371784;-67.734025;2018-05-22;001650
escenario2/data/VT/2018-05-22-0143-45S.LC10__001_00_01;LC10;VT;15;-151;-307;-226.765;12.72846318;-23.371784;-67.734025;2018-05-22;014345
escenario2/data/VT/2018-05-22-0311-10S.B2DA__001_00_01;B2DA;VT;30;722;-1247;-365.3823333;127.850505;-23.366721;-67.732697;2018-05-22;031110
escenario2/data/VT/2018-05-22-0513-15S.LC10__001_00_01;LC10;VT;15;474;-1169;-241.3183333;106.0430368;-23.371784;-67.734025;2018-05-22;051315
escenario2/data/VT/2018-05-22-0524-30S.LC10__001_00_01;LC10;VT;20;-182;-301;-242.21675;7.13328602;-23.371784;-67.734025;2018-05-22;052430
escenario2/data/VT/2018-05-22-0929-28S.LC10__001_00_01;LC10;VT;17;-227;-279;-255.0864706;4.442130439;-23.371784;-67.734025;2018-05-22;092928
escenario2/data/VT/2018-05-22-0933-10S.LC10__001_00_01;LC10;VT;20;-149;-332;-255.00675;13.02110611;-23.371784;-67.734025;2018-05-22;093310
escenario2/data/VT/2018-05-22-1016-20S.LC10__001_00_01;LC10;VT;20;-166;-317;-256.092;10.44145756;-23.371784;-67.734025;2018-05-22;101620
escenario2/data/VT/2018-05-22-1110-38S.LC10__001_00_01;LC10;VT;12;-224;-287;-256.1125;7.126173149;-23.371784;-67.734025;2018-05-22;111038
escenario2/data/VT/2018-05-22-1118-55S.LC10__001_00_01;LC10;VT;25;35;-486;-255.8516;35.94729444;-23.371784;-67.734025;2018-05-22;111855
escenario2/data/VT/2018-05-22-1124-50S.LC10__001_00_01;LC10;VT;20;-177;-351;-255.63425;13.04904123;-23.371784;-67.734025;2018-05-22;112450
escenario2/data/VT/2018-05-22-1704-27S.LC07__001_00_01;LC07;VT;48;-41;-95;-66.33552083;3.732211802;-23.377927;-67.720104;2018-05-22;170427
escenario2/data/VT/2018-05-22-1745-00S.LC10__001_00_01;LC10;VT;30;59;-9;21.43266667;4.340790967;-23.371784;-67.734025;2018-05-22;174500
escenario2/data/VT/2018-05-22-1847-50S.LC07__001_00_01;LC07;VT;70;-51;-139;-92.66671429;6.015544678;-23.377927;-67.720104;2018-05-22;184750
escenario2/data/VT/2018-05-22-1923-10S.LC07__001_00_01;LC07;VT;60;-74;-147;-109.9314167;6.089065034;-23.377927;-67.720104;2018-05-22;192310
escenario2/data/VT/2018-05-22-1945-00S.LC10__001_00_01;LC10;VT;60;-30;-79;-52.69116667;3.798349024;-23.371784;-67.734025;2018-05-22;194500
escenario2/data/VT/2018-05-23-0330-53S.LC10__001_00_01;LC10;VT;7;-159;-297;-232.0278571;16.23034886;-23.371784;-67.734025;2018-05-23;033053
escenario2/data/VT/2018-05-23-0614-25S.LC10__001_00_01;LC10;VT;25;82;-620;-240.3754;37.1691226;-23.371784;-67.734025;2018-05-23;061425
escenario2/data/VT/2018-05-23-0639-20S.LC10__001_00_01;LC10;VT;30;-99;-368;-241.137;14.24899637;-23.371784;-67.734025;2018-05-23;063920
escenario2/data/VT/2018-05-23-0746-55S.LC10__001_00_01;LC10;VT;20;-80;-407;-245.199;24.08043602;-23.371784;-67.734025;2018-05-23;074655
escenario2/data/VT/2018-05-23-1116-40S.LC10__001_00_01;LC10;VT;30;-202;-295;-251.9965;6.391934064;-23.371784;-67.734025;2018-05-23;111640
escenario2/data/VT/2018-05-23-1749-50S.LC10__001_00_01;LC10;VT;40;161;-219;-17.454875;17.28202719;-23.371784;-67.734025;2018-05-23;174950
escenario2/data/VT/2018-05-23-1925-15S.LC10__001_00_01;LC10;VT;25;954;-981;-53.0904;114.3079885;-23.371784;-67.734025;2018-05-23;192515
escenario2/data/VT/2018-05-23-2037-15S.LC10__001_00_01;LC10;VT;55;-45;-181;-112.4535455;4.985727463;-23.371784;-67.734025;2018-05-23;203715
escenario2/data/VT/2018-05-23-2055-25S.LC10__001_00_01;LC10;VT;30;6;-252;-133.5205;21.9794733;-23.371784;-67.734025;2018-05-23;205525
escenario2/data/VT/2018-05-23-2119-30S.LC10__001_00_01;LC10;VT;70;-122;-196;-158.0479286;4.402424981;-23.371784;-67.734025;2018-05-23;211930
escenario2/data/VT/2018-05-23-2226-30S.LC10__001_00_01;LC10;VT;20;128;-514;-201.3555;47.22044705;-23.371784;-67.734025;2018-05-23;222630
escenario2/data/VT/2018-05-23-2300-15S.LC10__001_00_01;LC10;VT;15;-135;-293;-215.2026667;11.33723627;-23.371784;-67.734025;2018-05-23;230015
escenario2/data/VT/2018-05-24-0108-35S.LC10__001_00_01;LC10;VT;20;-204;-288;-244.1225;6.605489668;-23.371784;-67.734025;2018-05-24;010835
escenario2/data/VT/2018-05-24-0329-43S.LC07__001_00_01;LC07;VT;22;-269;-299;-285.1268182;2.697357101;-23.377927;-67.720104;2018-05-24;032943
escenario2/data/VT/2018-05-24-0538-38S.LC10__001_00_01;LC10;VT;14;-225;-324;-263.9217857;7.717093066;-23.371784;-67.734025;2018-05-24;053838
escenario2/data/VT/2018-05-24-0545-53S.LC10__001_00_01;LC10;VT;27;100;-593;-264.4596296;42.96973353;-23.371784;-67.734025;2018-05-24;054553
escenario2/data/VT/2018-05-24-0919-45S.LC10__001_00_01;LC10;VT;25;-20;-528;-272.5382;31.72968548;-23.371784;-67.734025;2018-05-24;091945
escenario2/data/VT/2018-05-24-1003-10S.LC10__001_00_01;LC10;VT;20;-194;-350;-273.8575;8.919175621;-23.371784;-67.734025;2018-05-24;100310
escenario2/data/VT/2018-05-24-1120-44S.LC10__001_00_01;LC10;VT;26;-267;-285;-276.0375;2.261198095;-23.371784;-67.734025;2018-05-24;112044
escenario2/data/VT/2018-05-24-1322-50S.LC10__001_00_01;LC10;VT;40;506;-878;-180.05375;71.68145932;-23.371784;-67.734025;2018-05-24;132250
escenario2/data/VT/2018-05-24-1754-16S.LC10__001_00_01;LC10;VT;44;113;-169;-28.00784091;7.846919336;-23.371784;-67.734025;2018-05-24;175416
escenario2/data/VT/2018-05-24-1803-00S.LC10__001_00_01;LC10;VT;45;18;-87;-30.86911111;5.185961958;-23.371784;-67.734025;2018-05-24;180300
escenario2/data/VT/2018-05-24-1814-25S.LC10__001_00_01;LC10;VT;50;64;-136;-35.1708;8.148461656;-23.371784;-67.734025;2018-05-24;181425
escenario2/data/VT/2018-05-24-1945-00S.LC10__001_00_01;LC10;VT;20;207;-368;-83.516;38.86687206;-23.371784;-67.734025;2018-05-24;194500
escenario2/data/VT/2018-05-24-1952-00S.LC10__001_00_01;LC10;VT;60;17;-174;-88.90041667;10.58846069;-23.371784;-67.734025;2018-05-24;195200
escenario2/data/VT/2018-05-24-2124-50S.LC10__001_00_01;LC10;VT;50;-33;-315;-171.4399;17.32029988;-23.371784;-67.734025;2018-05-24;212450
escenario2/data/VT/2018-05-24-2306-55S.LC07__001_00_01;LC07;VT;45;-155;-339;-243.0003333;14.0710775;-23.377927;-67.720104;2018-05-24;230655
escenario2/data/VT/2018-05-25-0045-40S.LC10__001_00_01;LC10;VT;20;117;-558;-230.08875;38.23308611;-23.371784;-67.734025;2018-05-25;004540
escenario2/data/VT/2018-05-25-0704-05S.LC10__001_00_01;LC10;VT;25;-96;-391;-235.8588;15.70032046;-23.371784;-67.734025;2018-05-25;070405
escenario2/data/VT/2018-05-25-0758-20S.LC10__001_00_01;LC10;VT;30;210;-513;-237.3585;34.48117812;-23.371784;-67.734025;2018-05-25;075820
escenario2/data/VT/2018-05-25-1007-50S.LC10__001_00_01;LC10;VT;20;-162;-300;-243.644;10.68418289;-23.371784;-67.734025;2018-05-25;100750
escenario2/data/VT/2018-05-25-1040-20S.LC04__001_00_01;LC04;VT;20;-115;-145;-130.8065;3.708241868;-23.32962;-67.793049;2018-05-25;104020
escenario2/data/VT/2018-05-25-1201-00S.LC10__001_00_01;LC10;VT;20;-239;-263;-250.12525;2.526967043;-23.371784;-67.734025;2018-05-25;120100
escenario2/data/VT/2018-05-25-1333-20S.LC10__001_00_01;LC10;VT;30;-116;-182;-149.4906667;5.659114733;-23.371784;-67.734025;2018-05-25;133320
escenario2/data/VT/2018-05-25-1824-30S.LC10__001_00_01;LC10;VT;20;69;-47;10.0915;8.900821746;-23.371784;-67.734025;2018-05-25;182430
escenario2/data/VT/2018-05-25-1850-45S.LC10__001_00_01;LC10;VT;30;50;-64;-9.4765;7.018293792;-23.371784;-67.734025;2018-05-25;185045
escenario2/data/VT/2018-05-26-0313-25S.LC10__001_00_01;LC10;VT;35;215;-629;-227.2917143;44.88504733;-23.371784;-67.734025;2018-05-26;031325
escenario2/data/VT/2018-05-26-0439-05S.LC10__001_00_01;LC10;VT;25;79;-474;-228.2038;39.17722636;-23.371784;-67.734025;2018-05-26;043905
escenario2/data/VT/2018-05-26-0951-10S.LC10__001_00_01;LC10;VT;25;316;-792;-232.6712;73.2958327;-23.371784;-67.734025;2018-05-26;095110
escenario2/data/VT/2018-05-26-1246-28S.LC10__001_00_01;LC10;VT;17;57;-551;-211.4255882;39.72120923;-23.371784;-67.734025;2018-05-26;124628
escenario2/data/VT/2018-05-26-1457-00S.LC10__001_00_01;LC10;VT;20;268;-447;-102.15425;42.51523206;-23.371784;-67.734025;2018-05-26;145700
escenario2/data/VT/2018-05-26-2020-20S.LC10__001_00_01;LC10;VT;40;-82;-163;-118.1115;6.114128536;-23.371784;-67.734025;2018-05-26;202020
escenario2/data/VT/2018-05-26-2104-10S.LC10__001_00_01;LC10;VT;20;-51;-246;-153.77875;16.53108582;-23.371784;-67.734025;2018-05-26;210410
escenario2/data/VT/2018-05-26-2247-30S.LC09__001_00_01;LC09;VT;30;-68;-104;-86.572;3.383215827;-23.334163;-67.750619;2018-05-26;224730
escenario2/data/VT/2018-05-27-0125-18S.LC10__001_00_01;LC10;VT;22;-121;-331;-226.1659091;15.80183308;-23.371784;-67.734025;2018-05-27;012518
escenario2/data/VT/2018-05-27-0147-13S.LC10__001_00_01;LC10;VT;17;0;-426;-227.9120588;37.52844688;-23.371784;-67.734025;2018-05-27;014713
escenario2/data/VT/2018-05-27-0320-00S.LC10__001_00_01;LC10;VT;40;857;-1187;-231.274875;95.4042783;-23.371784;-67.734025;2018-05-27;032000
escenario2/data/VT/2018-05-27-0340-00S.LC10__001_00_01;LC10;VT;30;-210;-254;-231.8025;5.548948286;-23.371784;-67.734025;2018-05-27;034000
escenario2/data/VT/2018-05-27-0558-00S.LC04__001_00_01;LC04;VT;25;-91;-129;-111.9874;3.502976055;-23.32962;-67.793049;2018-05-27;055800
escenario2/data/VT/2018-05-27-2030-00S.LC10__001_00_01;LC10;VT;30;53;-290;-124.756;21.23776033;-23.371784;-67.734025;2018-05-27;203000
escenario2/data/VT/2018-05-27-2118-15S.LC10__001_00_01;LC10;VT;55;-116;-212;-168.5806364;5.874896328;-23.371784;-67.734025;2018-05-27;211815
escenario2/data/VT/2018-05-27-2144-40S.LC10__001_00_01;LC10;VT;20;-129;-241;-184.765;9.804273303;-23.371784;-67.734025;2018-05-27;214440
escenario2/data/VT/2018-05-27-2356-40S.LC10__001_00_01;LC10;VT;40;-202;-255;-225.567125;5.230295808;-23.371784;-67.734025;2018-05-27;235640
escenario2/data/VT/2018-05-28-0132-40S.LC10__001_00_01;LC10;VT;20;-182;-290;-236.877;9.416680466;-23.371784;-67.734025;2018-05-28;013240
escenario2/data/VT/2018-05-28-0315-00S.LC10__001_00_01;LC10;VT;20;-22;-473;-238.80325;29.43386722;-23.371784;-67.734025;2018-05-28;031500
escenario2/data/VT/2018-05-28-0332-15S.LC10__001_00_01;LC10;VT;25;-209;-267;-239.173;5.288012008;-23.371784;-67.734025;2018-05-28;033215
escenario2/data/VT/2018-05-28-0342-30S.LC10__001_00_01;LC10;VT;20;-206;-273;-239.55675;5.282686763;-23.371784;-67.734025;2018-05-28;034230
escenario2/data/VT/2018-05-28-0501-10S.LC10__001_00_01;LC10;VT;40;-217;-266;-243.14575;4.276126394;-23.371784;-67.734025;2018-05-28;050110
escenario2/data/VT/2018-05-28-0514-00S.LC10__001_00_01;LC10;VT;30;2585;-2969;-244.2176667;465.5734836;-23.371784;-67.734025;2018-05-28;051400
escenario2/data/VT/2018-05-28-0645-30S.LC10__001_00_01;LC10;VT;110;-114;-371;-245.3137727;9.513533487;-23.371784;-67.734025;2018-05-28;064530
escenario2/data/VT/2018-05-28-0904-30S.LC10__001_00_01;LC10;VT;30;-221;-266;-245.2006667;4.51527772;-23.371784;-67.734025;2018-05-28;090430
escenario2/data/VT/2018-05-28-1101-50S.LC10__001_00_01;LC10;VT;40;-235;-264;-249.396;2.94303143;-23.371784;-67.734025;2018-05-28;110150
escenario2/data/VT/2018-05-28-1303-50S.LC10__001_00_01;LC10;VT;30;-198;-218;-208.4475;2.488689833;-23.371784;-67.734025;2018-05-28;130350
escenario2/data/VT/2018-05-28-1753-25S.LC10__001_00_01;LC10;VT;25;1025;-827;-26.6474;116.8591112;-23.371784;-67.734025;2018-05-28;175325
escenario2/data/VT/2018-05-28-1828-00S.LC10__001_00_01;LC10;VT;50;33;-114;-45.0822;7.009753431;-23.371784;-67.734025;2018-05-28;182800
escenario2/data/VT/2018-05-28-1858-42S.LC10__001_00_01;LC10;VT;28;-32;-92;-62.25964286;5.964814679;-23.371784;-67.734025;2018-05-28;185842
escenario2/data/VT/2018-05-28-1904-30S.LC04__001_00_01;LC04;VT;30;35;-52;-4.170833333;6.952216623;-23.32962;-67.793049;2018-05-28;190430
escenario2/data/VT/2018-05-28-2023-00S.LC10__001_00_01;LC10;VT;30;977;-1279;-124.4603333;152.5235657;-23.371784;-67.734025;2018-05-28;202300
escenario2/data/VT/2018-05-28-2133-00S.LC10__001_00_01;LC10;VT;20;-40;-312;-185.9735;24.28528974;-23.371784;-67.734025;2018-05-28;213300
escenario2/data/VT/2018-05-29-0054-20S.LC10__001_00_01;LC10;VT;20;-72;-372;-236.10375;23.24931152;-23.371784;-67.734025;2018-05-29;005420
escenario2/data/VT/2018-05-29-0433-00S.LC10__001_00_01;LC10;VT;20;-163;-331;-251.79525;12.19316724;-23.371784;-67.734025;2018-05-29;043300
escenario2/data/VT/2018-05-29-0637-10S.LC10__001_00_01;LC10;VT;40;-84;-414;-253.964875;22.58913215;-23.371784;-67.734025;2018-05-29;063710
escenario2/data/VT/2018-05-29-0652-50S.LC10__001_00_01;LC10;VT;110;-218;-282;-253.1415909;3.59437657;-23.371784;-67.734025;2018-05-29;065250
escenario2/data/VT/2018-05-29-0907-30S.LC10__001_00_01;LC10;VT;50;-243;-267;-255.014;2.559649195;-23.371784;-67.734025;2018-05-29;090730
escenario2/data/VT/2018-05-29-0957-44S.LC07__001_00_01;LC07;VT;12;-222;-344;-279.5679167;10.80807818;-23.377927;-67.720104;2018-05-29;095744
escenario2/data/VT/2018-05-29-1027-35S.LC10__001_00_01;LC10;VT;25;-89;-454;-258.5468;26.37073017;-23.371784;-67.734025;2018-05-29;102735
escenario2/data/VT/2018-05-29-1326-35S.LC10__001_00_01;LC10;VT;35;-96;-245;-161.3275714;8.060130083;-23.371784;-67.734025;2018-05-29;132635
escenario2/data/VT/2018-05-29-1329-34S.LC10__001_00_01;LC10;VT;12;-95;-226;-157.1529167;9.947128555;-23.371784;-67.734025;2018-05-29;132934
escenario2/data/VT/2018-05-29-1416-00S.LC10__001_00_01;LC10;VT;20;20;-188;-87.97725;15.93252122;-23.371784;-67.734025;2018-05-29;141600
escenario2/data/VT/2018-05-29-1419-57S.LC10__001_00_01;LC10;VT;11;-11;-180;-83.24909091;16.52999338;-23.371784;-67.734025;2018-05-29;141957
escenario2/data/VT/2018-05-29-1724-30S.LC10__001_00_01;LC10;VT;50;63;-79;-19.304;7.584258962;-23.371784;-67.734025;2018-05-29;172430
escenario2/data/VT/2018-05-29-2051-40S.LC10__001_00_01;LC10;VT;40;77;-423;-145.107;23.88141644;-23.371784;-67.734025;2018-05-29;205140
escenario2/data/VT/2018-05-29-2117-50S.LC10__001_00_01;LC10;VT;20;31;-320;-168.6955;26.92119573;-23.371784;-67.734025;2018-05-29;211750
escenario2/data/VT/2018-05-29-2223-15S.LC10__001_00_01;LC10;VT;20;-174;-242;-206.48175;6.020354386;-23.371784;-67.734025;2018-05-29;222315
escenario2/data/VT/2018-05-29-2226-54S.LC10__001_00_01;LC10;VT;11;-139;-272;-208.0327273;13.25048273;-23.371784;-67.734025;2018-05-29;222654
escenario2/data/VT/2018-05-29-2249-40S.LC10__001_00_01;LC10;VT;20;260;-691;-215.94225;75.17435011;-23.371784;-67.734025;2018-05-29;224940
escenario2/data/VT/2018-05-29-2257-05S.LC10__001_00_01;LC10;VT;15;-173;-266;-218.095;7.760067117;-23.371784;-67.734025;2018-05-29;225705
escenario2/data/VT/2018-05-29-2333-50S.LC10__001_00_01;LC10;VT;20;-189;-269;-225.82675;7.137698119;-23.371784;-67.734025;2018-05-29;233350
escenario2/data/VT/2018-05-29-2345-54S.LC10__001_00_01;LC10;VT;16;-45;-393;-227.838125;24.87064126;-23.371784;-67.734025;2018-05-29;234554
escenario2/data/VT/2018-05-29-2358-24S.LC10__001_00_01;LC10;VT;16;-168;-286;-229.435;12.06016791;-23.371784;-67.734025;2018-05-29;235824
escenario2/data/VT/2018-05-30-0535-58S.LC10__001_00_01;LC10;VT;12;-225;-273;-246.5945833;4.391209476;-23.371784;-67.734025;2018-05-30;053558
escenario2/data/VT/2018-05-30-0619-00S.LC10__001_00_01;LC10;VT;20;-187;-305;-248.7575;8.619378965;-23.371784;-67.734025;2018-05-30;061900
escenario2/data/VT/2018-05-30-0657-40S.LC10__001_00_01;LC10;VT;30;-237;-260;-250.4283333;2.304892743;-23.371784;-67.734025;2018-05-30;065740
escenario2/data/VT/2018-05-30-0936-50S.LC10__001_00_01;LC10;VT;20;-188;-319;-252.14475;9.075422714;-23.371784;-67.734025;2018-05-30;093650
escenario2/data/VT/2018-05-30-0950-00S.LC10__001_00_01;LC10;VT;30;-189;-311;-251.9783333;7.48085538;-23.371784;-67.734025;2018-05-30;095000
escenario2/data/VT/2018-05-30-1018-45S.LC07__001_00_01;LC07;VT;10;-215;-321;-270.5285;11.490526;-23.377927;-67.720104;2018-05-30;101845
escenario2/data/VT/2018-05-30-1103-00S.LC10__001_00_01;LC10;VT;20;20;-493;-251.04675;35.81970916;-23.371784;-67.734025;2018-05-30;110300
escenario2/data/VT/2018-05-30-1143-57S.LC10__001_00_01;LC10;VT;18;-134;-349;-250.2480556;15.69927003;-23.371784;-67.734025;2018-05-30;114357
escenario2/data/VT/2018-05-30-1447-40S.LC10__001_00_01;LC10;VT;30;-66;-105;-83.37416667;3.344622446;-23.371784;-67.734025;2018-05-30;144740
escenario2/data/VT/2018-05-30-1705-02S.LC10__001_00_01;LC10;VT;18;1213;-1115;-30.015;187.613528;-23.371784;-67.734025;2018-05-30;170502
escenario2/data/VT/2018-05-30-2305-56S.LC10__001_00_01;LC10;VT;14;-23;-414;-219.5378571;33.23392193;-23.371784;-67.734025;2018-05-30;230556
escenario2/data/VT/2018-05-31-0329-00S.LC10__001_00_01;LC10;VT;30;-157;-316;-242.0806667;13.93433982;-23.371784;-67.734025;2018-05-31;032900
escenario2/data/VT/2018-05-31-0542-15S.LC10__001_00_01;LC10;VT;25;48;-544;-245.321;47.9629436;-23.371784;-67.734025;2018-05-31;054215
escenario2/data/VT/2018-05-31-0622-20S.LC10__001_00_01;LC10;VT;20;-206;-290;-245.9375;9.690077077;-23.371784;-67.734025;2018-05-31;062220
escenario2/data/VT/2018-05-31-0956-25S.LC07__001_00_01;LC07;VT;15;-207;-352;-279.5766667;12.990745;-23.377927;-67.720104;2018-05-31;095625
escenario2/data/VT/2018-05-31-1835-54S.LC10__001_00_01;LC10;VT;26;515;-578;-65.9325;83.8688758;-23.371784;-67.734025;2018-05-31;183554
escenario2/data/VT/2018-05-31-2033-06S.LC10__001_00_01;LC10;VT;14;-58;-238;-136.9535714;14.17346571;-23.371784;-67.734025;2018-05-31;203306
escenario2/data/VT/2018-05-31-2203-20S.LC10__001_00_01;LC10;VT;10;-146;-249;-202.2555;10.69374676;-23.371784;-67.734025;2018-05-31;220320
escenario2/data/VT/2018-05-31-2205-00S.LC04__001_00_01;LC04;VT;30;3;-77;-43.48933333;6.554531732;-23.32962;-67.793049;2018-05-31;220500
escenario2/data/VT/2018-05-31-2237-40S.LC10__001_00_01;LC10;VT;20;-120;-298;-216.84925;12.82230574;-23.371784;-67.734025;2018-05-31;223740
escenario2/data/VT/2018-05-31-2245-42S.LC10__001_00_01;LC10;VT;18;-181;-254;-219.7794444;6.161323787;-23.371784;-67.734025;2018-05-31;224542
escenario2/data/VT/2018-05-31-2249-40S.LC10__001_00_01;LC10;VT;30;-153;-267;-221.1801667;6.311289354;-23.371784;-67.734025;2018-05-31;224940
escenario2/data/VT/2018-06-01-0022-05S.LC10__001_00_01;LC10;VT;12;-184;-293;-242.8891667;10.72183361;-23.371784;-67.734025;2018-06-01;002205
escenario2/data/VT/2018-06-01-0330-15S.LC10__001_00_01;LC10;VT;15;202;-666;-246.124;52.80140741;-23.371784;-67.734025;2018-06-01;033015
escenario2/data/VT/2018-06-01-0437-21S.LC10__001_00_01;LC10;VT;29;-59;-494;-246.782069;33.10656393;-23.371784;-67.734025;2018-06-01;043721
escenario2/data/VT/2018-06-01-0453-20S.LC10__001_00_01;LC10;VT;25;435;-832;-246.977;80.15693651;-23.371784;-67.734025;2018-06-01;045320
escenario2/data/VT/2018-06-01-0757-37S.LC10__001_00_01;LC10;VT;13;-167;-343;-251.5788462;15.83049439;-23.371784;-67.734025;2018-06-01;075737
escenario2/data/VT/2018-06-01-1100-23S.LC10__001_00_01;LC10;VT;27;-178;-304;-251.622963;9.211610554;-23.371784;-67.734025;2018-06-01;110023
escenario2/data/VT/2018-06-01-1103-34S.LC10__001_00_01;LC10;VT;11;-178;-331;-251.6163636;15.60999404;-23.371784;-67.734025;2018-06-01;110334
escenario2/data/VT/2018-06-01-1115-30S.LC10__001_00_01;LC10;VT;15;-71;-427;-251.6733333;25.15662846;-23.371784;-67.734025;2018-06-01;111530
escenario2/data/VT/2018-06-01-1119-30S.LC10__001_00_01;LC10;VT;12;-196;-308;-251.6675;13.11123349;-23.371784;-67.734025;2018-06-01;111930
escenario2/data/VT/2018-06-01-1127-40S.LC10__001_00_01;LC10;VT;15;-168;-346;-251.642;17.1205871;-23.371784;-67.734025;2018-06-01;112740
escenario2/data/VT/2018-06-01-1139-25S.LC07__001_00_01;LC07;VT;15;-235;-325;-282.6763333;9.737089224;-23.377927;-67.720104;2018-06-01;113925
escenario2/data/VT/2018-06-01-1206-27S.LC10__001_00_01;LC10;VT;16;-131;-392;-249.794375;20.2552362;-23.371784;-67.734025;2018-06-01;120627
escenario2/data/VT/2018-06-01-1207-12S.LC10__001_00_01;LC10;VT;16;-106;-388;-249.746875;21.63487469;-23.371784;-67.734025;2018-06-01;120712
escenario2/data/VT/2018-06-01-1207-58S.LC10__001_00_01;LC10;VT;12;-175;-338;-249.7483333;15.91938014;-23.371784;-67.734025;2018-06-01;120758
escenario2/data/VT/2018-06-01-1210-20S.LC10__001_00_01;LC10;VT;10;-120;-381;-249.463;26.27214553;-23.371784;-67.734025;2018-06-01;121020
escenario2/data/VT/2018-06-01-1225-02S.LC10__001_00_01;LC10;VT;13;-194;-297;-245.0019231;12.48807108;-23.371784;-67.734025;2018-06-01;122502
escenario2/data/VT/2018-06-01-1238-22S.LC10__001_00_01;LC10;VT;18;-88;-378;-236.8486111;25.82621672;-23.371784;-67.734025;2018-06-01;123822
escenario2/data/VT/2018-06-01-1243-18S.LC10__001_00_01;LC10;VT;17;-143;-360;-233.4032353;19.34803657;-23.371784;-67.734025;2018-06-01;124318
escenario2/data/VT/2018-06-01-1256-36S.LC10__001_00_01;LC10;VT;14;-139;-304;-222.9917857;15.04985538;-23.371784;-67.734025;2018-06-01;125636
escenario2/data/VT/2018-06-01-1307-45S.LC10__001_00_01;LC10;VT;25;-62;-358;-213.7596;19.80737761;-23.371784;-67.734025;2018-06-01;130745
escenario2/data/VT/2018-06-01-1312-00S.LC10__001_00_01;LC10;VT;15;-88;-315;-210.1746667;21.10711156;-23.371784;-67.734025;2018-06-01;131200
escenario2/data/VT/2018-06-01-1711-50S.LC10__001_00_01;LC10;VT;20;-7;-133;-71.66975;12.58515733;-23.371784;-67.734025;2018-06-01;171150
escenario2/data/VT/2018-06-01-1908-10S.LC10__001_00_01;LC10;VT;20;792;-1014;-92.371;100.0782961;-23.371784;-67.734025;2018-06-01;190810
escenario2/data/VT/2018-06-01-1934-35S.LC01__001_00_01;LC01;VT;25;31;-100;-35.1148;12.57195374;-23.418386;-67.700677;2018-06-01;193435
escenario2/data/VT/2018-06-01-1935-50S.LC01__001_00_01;LC01;VT;30;44;-95;-35.14483333;10.81482886;-23.418386;-67.700677;2018-06-01;193550
escenario2/data/VT/2018-06-01-2202-55S.LC10__001_00_01;LC10;VT;20;-126;-287;-206.98475;11.9647197;-23.371784;-67.734025;2018-06-01;220255
escenario2/data/VT/2018-06-01-2212-20S.LC10__001_00_01;LC10;VT;15;-189;-233;-210.968;5.256771126;-23.371784;-67.734025;2018-06-01;221220
escenario2/data/VT/2018-06-01-2224-16S.LC10__001_00_01;LC10;VT;19;-194;-243;-215.9471053;4.532815094;-23.371784;-67.734025;2018-06-01;222416
escenario2/data/VT/2018-06-01-2312-20S.LC10__001_00_01;LC10;VT;20;-198;-273;-230.81;6.705885475;-23.371784;-67.734025;2018-06-01;231220
escenario2/data/VT/2018-06-01-2333-52S.LC10__001_00_01;LC10;VT;18;-187;-295;-235.4927778;8.946380588;-23.371784;-67.734025;2018-06-01;233352
escenario2/data/VT/2018-06-01-2347-25S.LC10__001_00_01;LC10;VT;25;-153;-313;-238.0394;10.57747832;-23.371784;-67.734025;2018-06-01;234725
